序位	詞彙	詞頻	常用詞標V
11118	技師	1	
11119	供給面	1	
11120	監視器	1	
11121	同婚	1	
11122	難易度	1	
11123	新北康橋	1	
11124	斷落	1	
11125	側	1	
11126	橋墩	1	
11127	拉垮	1	
11128	高齡化	1	
11129	鋼索	1	
11130	焊接處	1	
11131	風化	1	
11132	油罐車	1	
11133	另一方	1	
11134	連結到	1	
11135	暑假	1	
11136	潟湖	1	
11137	東沙環	1	
11138	環礁	1	
11139	有成	1	
11140	蹤	1	
11141	鯛現	1	
11142	沙環	1	
11143	對數	1	
11144	訴願	1	
11145	截至	1	
11146	首日	1	
11147	橋梁	1	
11148	服裝	1	
11149	儀容	1	
11150	扶養	1	
11151	監護	1	
11152	一成七	1	
11153	談戀愛	1	
11154	加以	1	
11155	親屬	1	
11156	坍塌釀	1	
11157	親生	1	
11158	生鏽	1	
11159	側風力	1	
11160	裝飾	1	
11161	傳開	1	
11162	好寫	1	
11163	看診	1	
11164	哉	1	
11165	跳腳	1	
11166	三四月	1	
11167	青銀	1	
11168	環評	1	
11169	溜嘴	1	
11170	驚喜	1	
11171	傳播開來	1	
11172	台電	1	
11173	各式各樣	1	
11174	善舉	1	
11175	歸還	1	
11176	亟需	1	
11177	環保局長	1	
11178	吳志超	1	
11179	汰舊換新	1	
11180	新建	1	
11181	上策	1	
11182	金斯敦	1	
11183	牙買加	1	
11184	廣場版	1	
11185	載滿	1	
11186	建言	1	
11187	擴充	1	
11188	議題式	1	
11189	修改為	1	
11190	巧合	1	
11191	斷橋	1	
11192	蓋好	1	
11193	命題式	1	
11194	雙叉式	1	
11195	成就感	1	
11196	基本題	1	
11197	串起	1	
11198	豆腐岬	1	
11199	宋曜廷	1	
11200	聯絡	1	
11201	親和力	1	
11202	緊密	1	
11203	診療所	1	
11204	脈動	1	
11205	園方	1	
11206	肩負	1	
11207	守護	1	
11208	重責	1	
11209	出題	1	
11210	訂立	1	
11211	六成二	1	
11212	三成四	1	
11213	馬利克	1	
11214	切斷	1	
11215	瓜	1	
11216	彭斯	1	
11217	雷吉娜	1	
11218	毒藥	1	
11219	警民	1	
11220	丹佐	1	
11221	港警	1	
11222	射傷	1	
11223	傷勢	1	
11224	配角獎	1	
11225	委國	1	
11226	沉默	1	
11227	新款	1	
11228	星艦	1	
11229	比爾街	1	
11230	試航	1	
11231	吉娜	1	
11232	蕾	1	
11233	寵	1	
11234	出航	1	
11235	合適	1	
11236	盛大	1	
11237	施放	1	
11238	七成七	1	
11239	餐會	1	
11240	通烏門	1	
11241	川普已然	1	
11242	亟	1	
11243	理應	1	
11244	奮鬥	1	
11245	會面	1	
11246	慶建政	1	
11247	排定	1	
11248	射	1	
11249	週四	1	
11250	閱兵	1	
11251	收場	1	
11252	晨間	1	
11253	裝備	1	
11254	河	1	
11255	強壯	1	
11256	長途	1	
11257	手無寸鐵	1	
11258	催淚瓦斯	1	
11259	物資	1	
11260	護送	1	
11261	效忠	1	
11262	波卡契卡	1	
11263	絕佳	1	
11264	村	1	
11265	國際性	1	
11266	捐血車	1	
11267	週三	1	
11268	祝福福	1	
11269	保鮮	1	
11270	防衛	1	
11271	醫科	1	
11272	研發出	1	
11273	如此一來	1	
11274	顛覆性	1	
11275	行事	1	
11276	零錢	1	
11277	波希米亞	1	
11278	附錄	1	
11279	現金	1	
11280	拿破崙魚	1	
11281	蘇眉魚	1	
11282	外環	1	
11283	魚群	1	
11284	六成八	1	
11285	一成二	1	
11286	覆蓋率	1	
11287	大白化	1	
11288	排出	1	
11289	捐	1	
11290	造福	1	
11291	盛會	1	
11292	開價	1	
11293	友誼	1	
11294	白人	1	
11295	音樂家	1	
11296	裔	1	
11297	平分秋色	1	
11298	奧斯卡獎	1	
11299	遙	1	
11300	點名	1	
11301	東南歐	1	
11302	七葉樹	1	
11303	冰河	1	
11304	波西米亞	1	
11305	潛葉蟲	1	
11306	真菌	1	
11307	紅斑	1	
11308	多元文	1	
11309	鍵	1	
11310	保護區	1	
11311	快門	1	
11312	雨傘	1	
11313	難題	1	
11314	小屋	1	
11315	逆境	1	
11316	彈劾案	1	
11317	過渡期	1	
11318	得很	1	
11319	生學	1	
11320	柴契爾	1	
11321	坦途	1	
11322	教務處	1	
11323	註冊組	1	
11324	鋪下	1	
11325	李宏森	1	
11326	歐路	1	
11327	尼克森	1	
11328	甲組	1	
11329	罷免	1	
11330	柯林頓	1	
11331	詹森	1	
11332	川普定罪	1	
11333	三分之二	1	
11334	開庭	1	
11335	林其禹	1	
11336	壁壘分明	1	
11337	中式	1	
11338	職權	1	
11339	鴻溝	1	
11340	恐怕	1	
11341	取料	1	
11342	科羅拉多	1	
11343	克勞蒂亞	1	
11344	凱莉	1	
11345	雜事	1	
11346	變好	1	
11347	巴蒂	1	
11348	三角洲	1	
11349	礦工	1	
11350	發覺	1	
11351	類學群	1	
11352	老師班	1	
11353	一般生	1	
11354	交大	1	
11355	煤鎮	1	
11356	過渡	1	
11357	三成	1	
11358	隻身	1	
11359	風雲人物	1	
11360	分出	1	
11361	勝負	1	
11362	格蕾塔	1	
11363	風雲	1	
11364	公行系	1	
11365	點菜	1	
11366	答案	1	
11367	復元	1	
11368	來源／翻	1	
11369	中運	1	
11370	楊俊瀚	1	
11371	秋色	1	
11372	平分	1	
11373	葉	1	
11374	遜色	1	
11375	跑進	1	
11376	跑出	1	
11377	國男組	1	
11378	英語科	1	
11379	勇	1	
11380	代母	1	
11381	量級	1	
11382	亞錦賽	1	
11383	鑑別	1	
11384	口試	1	
11385	降為	1	
11386	今年度	1	
11387	劫	1	
11388	逃過	1	
11389	唷	1	
11390	視覺	1	
11391	北國	1	
11392	職照	1	
11393	湯	1	
11394	圖／朱珠可	1	
11395	備	1	
11396	菜	1	
11397	金獎	1	
11398	鐘	1	
11399	端出	1	
11400	牛肉麵	1	
11401	警報器	1	
11402	檯燈	1	
11403	盲	1	
11404	陳朝建	1	
11405	崇學	1	
11406	養	1	
11407	國小組	1	
11408	週六	1	
11409	團體組	1	
11410	功	1	
11411	獎得獎	1	
11412	耳標	1	
11413	衍生	1	
11414	卓溪鄉	1	
11415	瀑布	1	
11416	走失	1	
11417	溫泉	1	
11418	衡量	1	
11419	水療	1	
11420	來勢洶洶	1	
11421	傳送到	1	
11422	低頭族	1	
11423	路口	1	
11424	模特兒	1	
11425	張筑貽	1	
11426	應用到	1	
11427	清洗	1	
11428	氣旋襲	1	
11429	伸	1	
11430	援手	1	
11431	可攜式	1	
11432	射出	1	
11433	臥床	1	
11434	江承蔚	1	
11435	專利	1	
11436	演奏	1	
11437	筆試	1	
11438	複試	1	
11439	客觀	1	
11440	公正	1	
11441	四周	1	
11442	破紀錄	1	
11443	光束	1	
11444	電線桿	1	
11445	打來	1	
11446	亞軍	1	
11447	貨量	1	
11448	編輯部	1	
11449	不致	1	
11450	例流感	1	
11451	類流感	1	
11452	詳情	1	
11453	成國	1	
11454	增溫	1	
11455	平隊史	1	
11456	滲透率	1	
11457	屈居	1	
11458	行道	1	
11459	斑馬線	1	
11460	閃燈	1	
11461	落敗	1	
11462	國營	1	
11463	許昕	1	
11464	雙決賽	1	
11465	賽男	1	
11466	年終	1	
11467	巡迴賽	1	
11468	鄭州	1	
11469	江仲淵	1	
11470	專頁	1	
11471	克中部	1	
11472	報警	1	
11473	寬	1	
11474	烈震	1	
11475	融資	1	
11476	特洛伊	1	
11477	木馬	1	
11478	部署	1	
11479	鏡頭	1	
11480	空無雲	1	
11481	求	1	
11482	雲層	1	
11483	印第安那州	1	
11484	說書人	1	
11485	派勤員	1	
11486	安東尼亞	1	
11487	非主流	1	
11488	準度	1	
11489	獵風	1	
11490	勘	1	
11491	福八	1	
11492	福五）	1	
11493	愉悅	1	
11494	放鬆	1	
11495	研訂	1	
11496	細分為	1	
11497	演算	1	
11498	地動	1	
11499	慘	1	
11500	港市	1	
11501	創設	1	
11502	申力安	1	
11503	房舍	1	
11504	飆歌	1	
11505	挺進	1	
11506	克交界	1	
11507	蕭敬騰	1	
11508	聲林	1	
11509	直升機	1	
11510	選秀	1	
11511	醫藥	1	
11512	緘默症	1	
11513	選擇性	1	
11514	若是	1	
11515	太過	1	
11516	孔蒂	1	
11517	掉落	1	
11518	搖晃	1	
11519	速度值	1	
11520	逃脫	1	
11521	相關科	1	
11522	輔系	1	
11523	增進	1	
11524	骨雕	1	
11525	肉等	1	
11526	買賣	1	
11527	華新	1	
11528	棄權	1	
11529	事業群	1	
11530	熟悉	1	
11531	狀給	1	
11532	說得過去	1	
11533	致贈	1	
11534	加盟	1	
11535	麗華	1	
11536	首鋼	1	
11537	播報	1	
11538	球星	1	
11539	鴨首	1	
11540	主播	1	
11541	對照	1	
11542	中英	1	
11543	王東進	1	
11544	班班	1	
11545	動向	1	
11546	獸皮	1	
11547	特報	1	
11548	陳舊	1	
11549	右派	1	
11550	杜絕	1	
11551	新國度	1	
11552	搬演	1	
11553	戲碼	1	
11554	假戲	1	
11555	東道主	1	
11556	諧星	1	
11557	呼救	1	
11558	少於	1	
11559	單身	1	
11560	農耕	1	
11561	低溫特報	1	
11562	淬鍊	1	
11563	整地	1	
11564	時光	1	
11565	陳財烈	1	
11566	榻榻米	1	
11567	吸收	1	
11568	手工	1	
11569	長頸鹿納	1	
11570	嚴寒	1	
11571	撒哈拉	1	
11572	浪微	1	
11573	博	1	
11574	高市	1	
11575	叼	1	
11576	騎車	1	
11577	主持人	1	
11578	勞拉	1	
11579	無照	1	
11580	揶揄	1	
11581	跳舞	1	
11582	百老匯	1	
11583	六點半	1	
11584	小過	1	
11585	芭蕾舞課	1	
11586	張姓	1	
11587	調查會	1	
11588	犯	1	
11589	長億	1	
11590	忘	1	
11591	提起人	1	
11592	訴訟權	1	
11593	爭訟權	1	
11594	不服	1	
11595	首座	1	
11596	康復	1	
11597	振作	1	
11598	大過	1	
11599	早安	1	
11600	可笑	1	
11601	舞蹈課	1	
11602	義消	1	
11603	專人	1	
11604	美籍	1	
11605	指派	1	
11606	平面圖	1	
11607	化學品	1	
11608	阿美族	1	
11609	周儀翔	1	
11610	員	1	
11611	隊友	1	
11612	劇烈	1	
11613	廠區	1	
11614	猜測	1	
11615	芭蕾	1	
11616	劍橋	1	
11617	消防法	1	
11618	聲請	1	
11619	盡情	1	
11620	芭蕾舞	1	
11621	依第	1	
11622	張生不服	1	
11623	杯水車薪	1	
11624	腐敗	1	
11625	死裡逃生	1	
11626	電表	1	
11627	血色	1	
11628	脆弱	1	
11629	哭	1	
11630	懷抱	1	
11631	關野	1	
11632	關野龍佑	1	
11633	經濟部	1	
11634	凍漲	1	
11635	電價會	1	
11636	國度	1	
11637	聖胡利安鎮	1	
11638	增到	1	
11639	東薩瑪省	1	
11640	核能	1	
11641	調查局	1	
11642	生還	1	
11643	禮士省	1	
11644	描	1	
11645	遷至	1	
11646	三描禮士省	1	
11647	沉沒	1	
11648	勢力	1	
11649	沈育	1	
11650	餵食	1	
11651	用人	1	
11652	仁稱	1	
11653	蜂窩	1	
11654	燒到	1	
11655	藝能	1	
11656	呆滯	1	
11657	濃煙	1	
11658	協同	1	
11659	公開課	1	
11660	養蜂人吉翁	1	
11661	充實	1	
11662	當成	1	
11663	王南山	1	
11664	氣走	1	
11665	好事	1	
11666	餘生	1	
11667	惡火	1	
11668	級度	1	
11669	未嘗	1	
11670	哺育	1	
11671	女嬰	1	
11672	終場	1	
11673	仁	1	
11674	愛荷華	1	
11675	有境	1	
11676	擁擠	1	
11677	搬遷	1	
11678	大步	1	
11679	掩埋	1	
11680	獻上	1	
11681	芬芳	1	
11682	讀好	1	
11683	送好	1	
11684	寬鬆	1	
11685	相對	1	
11686	環團	1	
11687	渴望	1	
11688	烏克蘭人	1	
11689	洋甘菊燕麥	1	
11690	斯里蘭卡人	1	
11691	蜂蜜皂	1	
11692	日月潭	1	
11693	紅茶	1	
11694	交出	1	
11695	手工皂	1	
11696	分離	1	
11697	棘手	1	
11698	如下	1	
11699	歪風	1	
11700	唯	1	
11701	焚化爐	1	
11702	東亞	1	
11703	趁著	1	
11704	後者	1	
11705	盾	1	
11706	炸彈客	1	
11707	肇事者	1	
11708	緝捕	1	
11709	人煙	1	
11710	威克瑞米辛赫	1	
11711	基督徒	1	
11712	加里曼丹省	1	
11713	佛教徒	1	
11714	明朗。斯里蘭卡	1	
11715	弱點	1	
11716	鬆掉	1	
11717	爆炸案	1	
11718	連環爆	1	
11719	復活節	1	
11720	呼吸道	1	
11721	殘害	1	
11722	水源	1	
11723	露天	1	
11724	南流	1	
11725	廢物	1	
11726	埃凱伊薩	1	
11727	苦惱	1	
11728	觀察到	1	
11729	光阻劑	1	
11730	變異	1	
11731	魚類	1	
11732	濫	1	
11733	韓韓	1	
11734	濫伐	1	
11735	浪費性	1	
11736	遏制	1	
11737	感光	1	
11738	列舉	1	
11739	革命性	1	
11740	不亞於	1	
11741	珠	1	
11742	主因文	1	
11743	半導體	1	
11744	顯示器	1	
11745	寅	1	
11746	濫捕	1	
11747	棲地	1	
11748	自助	1	
11749	強徵	1	
11750	選集	1	
11751	食譜	1	
11752	天搖地動	1	
11753	圖／朱	1	
11754	信賴	1	
11755	重挫	1	
11756	江凱傑	1	
11757	黃龍興	1	
11758	國訓	1	
11759	蔡溫義	1	
11760	風暴	1	
11761	篩爆量	1	
11762	土國陷	1	
11763	牙醫	1	
11764	財金	1	
11765	電機系	1	
11766	苗頭	1	
11767	保命	1	
11768	兌現	1	
11769	書面	1	
11770	課稅	1	
11771	同級	1	
11772	分生	1	
11773	剪貼簿	1	
11774	訪客	1	
11775	場次	1	
11776	二號	1	
11777	精美	1	
11778	散文	1	
11779	短篇	1	
11780	決勝局	1	
11781	迷路	1	
11782	櫃子	1	
11783	營養品	1	
11784	餐券	1	
11785	加幣	1	
11786	稍微	1	
11787	帶走	1	
11788	建構	1	
11789	閱聽	1	
11790	敬請	1	
11791	溫	1	
11792	費德勒文	1	
11793	報為	1	
11794	別上	1	
11795	伸手	1	
11796	溫布	1	
11797	敦有史以來	1	
11798	史詩	1	
11799	冠軍費	1	
11800	德勒	1	
11801	退還	1	
11802	發抖	1	
11803	應邀	1	
11804	漸入佳境	1	
11805	左投	1	
11806	文書	1	
11807	災區	1	
11808	漫畫書	1	
11809	水患	1	
11810	多麼	1	
11811	土石流	1	
11812	尼泊爾	1	
11813	租約	1	
11814	敦南	1	
11815	現已	1	
11816	遷離	1	
11817	盡力	1	
11818	敦南店	1	
11819	牛棚	1	
11820	哈爾邦	1	
11821	小題大作	1	
11822	奏效	1	
11823	救濟營	1	
11824	得宜	1	
11825	淹水	1	
11826	狂	1	
11827	送去	1	
11828	迫使	1	
11829	後援	1	
11830	張有錫	1	
11831	陳士豪	1	
11832	健力	1	
11833	選出來	1	
11834	諸葛書佑	1	
11835	張廖萬	1	
11836	蘇巧慧	1	
11837	小學生組	1	
11838	中學生組	1	
11839	裨益	1	
11840	連坐	1	
11841	抱佛腳	1	
11842	怎樣	1	
11843	三讀	1	
11844	舉手	1	
11845	八德	1	
11846	康納	1	
11847	效用	1	
11848	埃斯奎塔	1	
11849	增強	1	
11850	理髮	1	
11851	喬恩．埃斯奎塔	1	
11852	店主	1	
11853	收益	1	
11854	加裝	1	
11855	酒精	1	
11856	堅	1	
11857	增訂	1	
11858	陳孔文	1	
11859	心目中	1	
11860	英文科	1	
11861	虎尾	1	
11862	獸醫	1	
11863	天下來	1	
11864	克洛伊	1	
11865	相處	1	
11866	戴維	1	
11867	二技	1	
11868	二專	1	
11869	青睞	1	
11870	兒	1	
11871	權利人	1	
11872	上網	1	
11873	填答	1	
11874	統測	1	
11875	付錢	1	
11876	創作力	1	
11877	銷售值	1	
11878	財政部	1	
11879	廖萬堅	1	
11880	薪資	1	
11881	反而	1	
11882	沒入	1	
11883	髮廊	1	
11884	賓夕法尼亞	1	
11885	來函	1	
11886	喬索歐	1	
11887	弗氏	1	
11888	瓦龍	1	
11889	蛙	1	
11890	強力	1	
11891	構造	1	
11892	成蛙	1	
11893	兩三	1	
11894	種種	1	
11895	專政	1	
11896	尤迪倫	1	
11897	開卷	1	
11898	重金牌	1	
11899	最高票	1	
11900	仁川	1	
11901	亞運	1	
11902	鏈	1	
11903	吳宙威	1	
11904	健美	1	
11905	陳品升	1	
11906	楊富傑	1	
11907	葉慕涵	1	
11908	機密	1	
11909	定罪	1	
11910	五大洲	1	
11911	翁山蘇姬	1	
11912	情節	1	
11913	故意	1	
11914	獎助金	1	
11915	殺人罪	1	
11916	論	1	
11917	理髮師	1	
11918	酒駕初犯	1	
11919	檢定	1	
11920	酒測值	1	
11921	赦免	1	
11922	政治犯	1	
11923	吊	1	
11924	扣	1	
11925	初犯	1	
11926	食言	1	
11927	違約	1	
11928	普立茲獎	1	
11929	好棒	1	
11930	主審	1	
11931	新聞界	1	
11932	維權	1	
11933	搶七	1	
11934	勝出	1	
11935	生機	1	
11936	莊吉生	1	
11937	聯軍	1	
11938	芭波絲	1	
11939	茉蘭登諾維奇	1	
11940	網球史	1	
11941	大滿貫	1	
11942	拍賣價	1	
11943	籌措	1	
11944	國境	1	
11945	烏茲別克	1	
11946	盧彥勳	1	
11947	闡明	1	
11948	帝吉	1	
11949	大運	1	
11950	猥褻	1	
11951	書籍	1	
11952	描寫	1	
11953	史翠可娃	1	
11954	性愛	1	
11955	職能	1	
11956	培力	1	
11957	大專生	1	
11958	平裝	1	
11959	匈法	1	
11960	寡	1	
11961	查泰萊	1	
11962	計畫書	1	
11963	大合校	1	
11964	前輪	1	
11965	大三	1	
11966	仰光	1	
11967	技職司長	1	
11968	楊玉惠	1	
11969	範例	1	
11970	樂觀其成	1	
11971	無名英雄	1	
11972	大學法	1	
11973	提報	1	
11974	不遑多讓	1	
11975	無形	1	
11976	無名	1	
11977	化身	1	
11978	滿貫賽	1	
11979	布料	1	
11980	史翠	1	
11981	娃	1	
11982	徐一幡	1	
11983	布洛夫斯	1	
11984	金杯	1	
11985	情人	1	
11986	深耕	1	
11987	溫網	1	
11988	飲料業	1	
11989	人類學	1	
11990	臧振華	1	
11991	貝羅	1	
11992	挖掘	1	
11993	索取	1	
11994	和平島平	1	
11995	人骨	1	
11996	諸	1	
11997	牆基	1	
11998	牆體	1	
11999	保健	1	
12000	佣金	1	
12001	判斷	1	
12002	殿	1	
12003	林右昌	1	
12004	各行各業	1	
12005	航海	1	
12006	堆積如山	1	
12007	已然	1	
12008	煉鐵	1	
12009	鐵渣	1	
12010	圓山	1	
12011	再現	1	
12012	文化局	1	
12013	捐助	1	
12014	良善	1	
12015	流落	1	
12016	就業力	1	
12017	舊書	1	
12018	獎助學金	1	
12019	毫無	1	
12020	兼顧	1	
12021	競爭力	1	
12022	大多	1	
12023	付出	1	
12024	勞力	1	
12025	引入	1	
12026	禁用人	1	
12027	犯罪率	1	
12028	存有	1	
12029	加菲	1	
12030	使用人	1	
12031	年代	1	
12032	加菲貓	1	
12033	轄下	1	
12034	隱私權	1	
12035	大城	1	
12036	首開	1	
12037	妙模昂	1	
12038	屏	1	
12039	旗艦型	1	
12040	德軍	1	
12041	球體	1	
12042	標記	1	
12043	正中央	1	
12044	搖滾	1	
12045	修習	1	
12046	至多	1	
12047	產學	1	
12048	新鈔	1	
12049	南向	1	
12050	英格蘭	1	
12051	英磅	1	
12052	髮色	1	
12053	面孔	1	
12054	生淪	1	
12055	卡尼	1	
12056	後進	1	
12057	杜絕境	1	
12058	助勢	1	
12059	布萊	1	
12060	切利	1	
12061	莊園	1	
12062	鬥毆	1	
12063	火紅	1	
12064	靴	1	
12065	溫坎特	1	
12066	舊衣	1	
12067	募捐	1	
12068	網史	1	
12069	凍死	1	
12070	男人	1	
12071	納達爾	1	
12072	二三十	1	
12073	零下	1	
12074	促	1	
12075	友	1	
12076	電杆助	1	
12077	扮成	1	
12078	櫻桃	1	
12079	開建教	1	
12080	鍾愛	1	
12081	分身	1	
12082	星塵齊格	1	
12083	華僑	1	
12084	國以	1	
12085	陸港澳	1	
12086	喇叭	1	
12087	形墊	1	
12088	外國生	1	
12089	解碼機	1	
12090	納粹	1	
12091	凌辱	1	
12092	比喻	1	
12093	張貼	1	
12094	履歷	1	
12095	編制	1	
12096	外貌	1	
12097	小弟	1	
12098	意象	1	
12099	禁貼	1	
12100	徵才	1	
12101	北市府	1	
12102	如此	1	
12103	毛茸茸	1	
12104	施以	1	
12105	安然無恙	1	
12106	高教史	1	
12107	合併案	1	
12108	楊能舒	1	
12109	擅長	1	
12110	冷靜	1	
12111	大專精	1	
12112	物聯網	1	
12113	相	1	
12114	建立起	1	
12115	移除	1	
12116	萌芽	1	
12117	樹苗	1	
12118	炭粉	1	
12119	戰利品	1	
12120	脅迫	1	
12121	謂	1	
12122	裙褲	1	
12123	呈	1	
12124	喇叭形	1	
12125	協作	1	
12126	岐視	1	
12127	造林	1	
12128	眼光	1	
12129	異樣	1	
12130	傷殘	1	
12131	保留地	1	
12132	肯亞人	1	
12133	牧羊	1	
12134	彈弓	1	
12135	顏損	1	
12136	彈丸	1	
12137	推廣到	1	
12138	炭	1	
12139	裝填	1	
12140	老狗	1	
12141	瘦小	1	
12142	找尋	1	
12143	開學	1	
12144	馬場雄	1	
12145	示範賽	1	
12146	投籃	1	
12147	進	1	
12148	精進	1	
12149	週門	1	
12150	腸病毒	1	
12151	消耗	1	
12152	福部	1	
12153	溫衛	1	
12154	慎用	1	
12155	力道	1	
12156	碳化	1	
12157	寫出來	1	
12158	資訊課	1	
12159	還不如	1	
12160	資訊營	1	
12161	花錢	1	
12162	上千萬	1	
12163	孟買	1	
12164	舉例	1	
12165	壓倒	1	
12166	地主國	1	
12167	投球	1	
12168	不可擋	1	
12169	禍首	1	
12170	逃往	1	
12171	美墨	1	
12172	球拍	1	
12173	國務院	1	
12174	桌	1	
12175	擱置	1	
12176	提撥	1	
12177	慰留	1	
12178	餘地	1	
12179	轉圜	1	
12180	爭賽	1	
12181	馬達	1	
12182	阮筱琪	1	
12183	盡速	1	
12184	紅疹	1	
12185	分球	1	
12186	肌肉	1	
12187	骨頭痛	1	
12188	軀幹	1	
12189	運算出	1	
12190	籃框	1	
12191	管制區	1	
12192	勢	1	
12193	朱俊彰	1	
12194	路程	1	
12195	劇團	1	
12196	四四南村	1	
12197	信託	1	
12198	廁所	1	
12199	非正式	1	
12200	用語	1	
12201	抱歉	1	
12202	上廁所	1	
12203	毒害	1	
12204	暖身	1	
12205	起跑	1	
12206	掌	1	
12207	吸毒	1	
12208	占比	1	
12209	申請日	1	
12210	缺失	1	
12211	陳錫煌	1	
12212	人間	1	
12213	獻藝	1	
12214	竄改	1	
12215	港明	1	
12216	減班	1	
12217	公信力	1	
12218	救命	1	
12219	感官	1	
12220	高教司長	1	
12221	幹部	1	
12222	備審	1	
12223	質	1	
12224	手錶	1	
12225	多多益善	1	
12226	羅徹斯特	1	
12227	設法	1	
12228	有所	1	
12229	補習班	1	
12230	坊間	1	
12231	挽救	1	
12232	配	1	
12233	衰竭	1	
12234	非修課	1	
12235	交手	1	
12236	毒犯	1	
12237	危險群	1	
12238	藥頭話術	1	
12239	電話亭	1	
12240	販毒	1	
12241	藥頭	1	
12242	充血性	1	
12243	心力	1	
12244	拉斯	1	
12245	宏都	1	
12246	瓜地馬拉	1	
12247	古稀	1	
12248	臺北橋	1	
12249	翻譯成	1	
12250	阿拉伯語	1	
12251	蓄奴	1	
12252	姐妹	1	
12253	募資網	1	
12254	改朝換代	1	
12255	亞太平洋	1	
12256	薩摩	1	
12257	年號令	1	
12258	皇太子	1	
12259	樣	1	
12260	阿皮亞	1	
12261	隔	1	
12262	年號	1	
12263	試射	1	
12264	意指	1	
12265	虛	1	
12266	和諧	1	
12267	取自	1	
12268	馬萊雷	1	
12269	凡事	1	
12270	翻譯	1	
12271	布斯	1	
12272	薩爾瓦多	1	
12273	阿哈提臉書	1	
12274	上策拾金不昧	1	
12275	奔波	1	
12276	困擾	1	
12277	旬	1	
12278	買得起	1	
12279	實惠	1	
12280	喪失	1	
12281	選擇權	1	
12282	脫勾	1	
12283	暴跌	1	
12284	自女	1	
12285	機車族	1	
12286	勾選參	1	
12287	翻拍	1	
12288	窗	1	
12289	扇	1	
12290	阿拉伯	1	
12291	認同	1	
12292	評委	1	
12293	理智	1	
12294	初稿	1	
12295	評委會	1	
12296	詩集	1	
12297	萬葉集	1	
12298	戰袍	1	
12299	掩埋場	1	
12300	從政	1	
12301	往來	1	
12302	拉攏	1	
12303	高階	1	
12304	自產	1	
12305	三星	1	
12306	後起之秀	1	
12307	研討	1	
12308	毒物	1	
12309	少之又少	1	
12310	打響	1	
12311	披	1	
12312	名號	1	
12313	寬限期	1	
12314	出售	1	
12315	阻	1	
12316	反手	1	
12317	川普斷	1	
12318	中美洲	1	
12319	三國	1	
12320	接	1	
12321	砍掉	1	
12322	國史	1	
12323	抬升	1	
12324	繼位	1	
12325	禁運	1	
12326	肉類	1	
12327	負擔得起	1	
12328	鼓掌	1	
12329	蜂擁	1	
12330	豬價	1	
12331	吃不消	1	
12332	啖	1	
12333	號外	1	
12334	生前	1	
12335	清酒	1	
12336	淪陷	1	
12337	元年	1	
12338	出廠	1	
12339	復古	1	
12340	填補	1	
12341	猜對	1	
12342	新年號	1	
12343	進口商	1	
12344	所及	1	
12345	撒上	1	
12346	金粉	1	
12347	適度	1	
12348	坦言	1	
12349	突發性	1	
12350	阿翔	1	
12351	失衡	1	
12352	類別	1	
12353	教師獎	1	
12354	美體業	1	
12355	美容	1	
12356	餐飲業	1	
12357	傑克曼	1	
12358	保障法	1	
12359	生留廠率	1	
12360	副市長	1	
12361	張庭瑋	1	
12362	輪調	1	
12363	恆毅	1	
12364	合身	1	
12365	浩劫	1	
12366	地球人	1	
12367	陳彥廷	1	
12368	太少	1	
12369	安妮	1	
12370	題出	1	
12371	實務	1	
12372	克莉絲蒂娜	1	
12373	亞特蘭提斯	1	
12374	行業	1	
12375	控制權	1	
12376	林芮安	1	
12377	市中心	1	
12378	態勢	1	
12379	當前	1	
12380	停滯	1	
12381	足以	1	
12382	鄭	1	
12383	黃之鋒	1	
12384	接壤	1	
12385	特首林	1	
12386	協調	1	
12387	早已	1	
12388	獎文	1	
12389	競技	1	
12390	戰略	1	
12391	要地	1	
12392	防範	1	
12393	疊杯	1	
12394	貝魯特	1	
12395	楊惠芳	1	
12396	高留廠	1	
12397	教育法	1	
12398	留廠率	1	
12399	悖離	1	
12400	飄浮	1	
12401	林淑芬	1	
12402	噪音	1	
12403	斷定	1	
12404	川普犯	1	
12405	罪	1	
12406	免除	1	
12407	嫌疑	1	
12408	川普助理	1	
12409	俄國人	1	
12410	罪名	1	
12411	積水	1	
12412	駭入	1	
12413	水流	1	
12414	大安	1	
12415	空調	1	
12416	走廊	1	
12417	相遇	1	
12418	鳥松	1	
