序位	詞彙	詞頻	百萬詞頻
35245	三年乙班	1	1
35246	陳義泓	1	1
35247	吳毓真	1	1
35248	收件人	1	1
35249	寄件人	1	1
35250	填上	1	1
35251	收信人	1	1
35252	一六助學	1	1
35253	蔣姓	1	1
35254	七偏鄉	1	1
35255	滷肉	1	1
35256	四成二三	1	1
35257	冷水澡	1	1
35258	劉姿君	1	1
35259	蔡建文	1	1
35260	林怡君	1	1
35261	飛靶	1	1
35262	余艾玟	1	1
35263	天文課	1	1
35264	投石器	1	1
35265	主動權	1	1
35266	振興法	1	1
35267	效益觀	1	1
35268	產生出	1	1
35269	磁浮陀螺	1	1
35270	郭育維	1	1
35271	變色術	1	1
35272	一籌莫展	1	1
35273	破解	1	1
35274	閱讀課	1	1
35275	許家綾	1	1
35276	許育豪	1	1
35277	黃偉誠	1	1
35278	法政	1	1
35279	顧忌	1	1
35280	陳珈怡	1	1
35281	遜尼派	1	1
35282	中下層	1	1
35283	報稿	1	1
35284	乞討	1	1
35285	披露街	1	1
35286	童報	1	1
35287	哈雅納省	1	1
35288	馬德雅省	1	1
35289	發稿	1	1
35290	季報	1	1
35291	印度語	1	1
35292	處決	1	1
35293	印度兒	1	1
35294	打零工	1	1
35295	貧民區	1	1
35296	十三點一億	1	1
35297	伊朗人	1	1
35298	什葉	1	1
35299	尼姆	1	1
35300	迷陣	1	1
35301	虛幻	1	1
35302	歪曲	1	1
35303	四五千	1	1
35304	施放史	1	1
35305	二點三	1	1
35306	舞臺木	1	1
35307	婦幼院區	1	1
35308	釵	1	1
35309	黨員	1	1
35310	忠黨	1	1
35311	軍樂隊	1	1
35312	自詡為	1	1
35313	揪團	1	1
35314	搭橋	1	1
35315	興革	1	1
35316	建議量	1	1
35317	團膳業	1	1
35318	廚務	1	1
35319	幼托園所	1	1
35320	墨藝軒	1	1
35321	書法社	1	1
35322	舞文弄墨	1	1
35323	陳語晨	1	1
35324	機日	1	1
35325	框限	1	1
35326	煽情	1	1
35327	失真	1	1
35328	驅回	1	1
35329	議定書	1	1
35330	一九六七年	1	1
35331	出境	1	1
35332	遞解	1	1
35333	老外	1	1
35334	撩撥	1	1
35335	右派	1	1
35336	縱火	1	1
35337	撩	1	1
35338	蘇煒傑	1	1
35339	饑餓	1	1
35340	懼怕	1	1
35341	吳佳穎	1	1
35342	眼看著	1	1
35343	相護	1	1
35344	官官	1	1
35345	互打	1	1
35346	苟同	1	1
35347	失策	1	1
35348	功成	1	1
35349	苦勞	1	1
35350	瞠目結舌	1	1
35351	惡夢	1	1
35352	二點七	1	1
35353	一萬九千七百二十	1	1
35354	兩萬兩千七百六十	1	1
35355	四萬三千四百一十四	1	1
35356	復燃	1	1
35357	防杜	1	1
35358	滋清	1	1
35359	威嚇	1	1
35360	楚門	1	1
35361	滑出	1	1
35362	移地	1	1
35363	手槍	1	1
35364	上達標	1	1
35365	移訓	1	1
35366	五三	1	1
35367	全運會	1	1
35368	許績勝	1	1
35369	金門縣籍	1	1
35370	謝千鶴	1	1
35371	虐童	1	1
35372	哩	1	1
35373	初動	1	1
35374	四席	1	1
35375	六席	1	1
35376	一九二○年	1	1
35377	一九○○年	1	1
35378	三百零六	1	1
35379	鬆餅	1	1
35380	平底鍋	1	1
35381	吳佳銘	1	1
35382	贏回	1	1
35383	何翔威	1	1
35384	吳鑫	1	1
35385	李增輝	1	1
35386	裁判長	1	1
35387	四月份	1	1
35388	籌謀	1	1
35389	督勉	1	1
35390	懷憂喪志	1	1
35391	蕭羽媗	1	1
35392	安居樂業	1	1
35393	溜冰界	1	1
35394	溜冰賽	1	1
35395	三十一點八七	1	1
35396	劈開	1	1
35397	白流	1	1
35398	溜冰鞋	1	1
35399	爭戰	1	1
35400	吳於恩	1	1
35401	零售價	1	1
35402	收購價	1	1
35403	拌勻	1	1
35404	調和	1	1
35405	一點鹽	1	1
35406	林姵希	1	1
35407	百分之十一點六	1	1
35408	收案	1	1
35409	周德陽	1	1
35410	廖姊珮	1	1
35411	閱讀王	1	1
35412	愛││	1	1
35413	富比士	1	1
35414	蜘蛛趣	1	1
35415	虧錢	1	1
35416	洪長進	1	1
35417	護航	1	1
35418	史詩	1	1
35419	改編為	1	1
35420	白蛇傳	1	1
35421	日本兵	1	1
35422	滅蚊劑	1	1
35423	卡拉卡斯	1	1
35424	死去	1	1
35425	惠先	1	1
35426	王仁厚	1	1
35427	我方	1	1
35428	日人	1	1
35429	陳士魁	1	1
35430	觀亭	1	1
35431	未果	1	1
35432	重見	1	1
35433	共勉	1	1
35434	紀念會	1	1
35435	不二法門	1	1
35436	房宅	1	1
35437	稠	1	1
35438	感懷	1	1
35439	南管隊	1	1
35440	迅捷	1	1
35441	二獎	1	1
35442	大年初三	1	1
35443	風背風面	1	1
35444	大年初	1	1
35445	吳若蕙	1	1
35446	來路人	1	1
35447	福德街	1	1
35448	第一百七十五期	1	1
35449	十三區	1	1
35450	爪哇	1	1
35451	燈車	1	1
35452	車車	1	1
35453	杜凱傑	1	1
35454	莊艾琳	1	1
35455	雙關語	1	1
35456	閩南話	1	1
35457	廖尹辰	1	1
35458	狹	1	1
35459	千軍萬馬	1	1
35460	楊智	1	1
35461	審驗	1	1
35462	石虎路	1	1
35463	郭榮信	1	1
35464	外環道	1	1
35465	十三線	1	1
35466	公告臺	1	1
35467	生路	1	1
35468	零點八	1	1
35469	車尾	1	1
35470	慘死	1	1
35471	經銷商	1	1
35472	限為	1	1
35473	趙晉緯	1	1
35474	監理科	1	1
35475	自行車式	1	1
35476	機車式	1	1
35477	何宣毅	1	1
35478	密集區	1	1
35479	石虎群族	1	1
35480	襲來	1	1
35481	禁建	1	1
35482	炮芯	1	1
35483	木架	1	1
35484	蜂仔	1	1
35485	一千一百六十七	1	1
35486	張維傑	1	1
35487	自由車隊	1	1
35488	四十六年	1	1
35489	鄭德淵	1	1
35490	大祕寶	1	1
35491	上百南藝	1	1
35492	呂之蕙	1	1
35493	黃妙	1	1
35494	風景畫	1	1
35495	李品瑤	1	1
35496	王木樺	1	1
35497	鹽產	1	1
35498	堵車	1	1
35499	蔡水煎包	1	1
35500	己二烯酸	1	1
35501	擴充到	1	1
35502	安閒	1	1
35503	英雅華	1	1
35504	永恆	1	1
35505	留堆	1	1
35506	晶美瓦牆	1	1
35507	陳世憲	1	1
35508	楊筱薇	1	1
35509	羅久華	1	1
35510	研習會	1	1
35511	次女	1	1
35512	羅家倫	1	1
35513	旭日組	1	1
35514	推薦	1	1
35515	超	1	1
35516	五百八十五	1	1
35517	九百四十	1	1
35518	撤	1	1
35519	白白	1	1
35520	膏	1	1
35521	高架橋	1	1
35522	中程	1	1
35523	停車輛	1	1
35524	取締違	1	1
35525	幹道	1	1
35526	墩體	1	1
35527	箱體	1	1
35528	翼板	1	1
35529	三十處	1	1
35530	楊玄正	1	1
35531	忠孝橋引橋橋面	1	1
35532	交通量	1	1
35533	試掘	1	1
35534	楊鈴慧	1	1
35535	承辦人	1	1
35536	資產科	1	1
35537	兩千兩百	1	1
35538	蔡佩妍	1	1
35539	頁面	1	1
35540	蔡桂華	1	1
35541	破局	1	1
35542	氈	1	1
35543	鐵線	1	1
35544	黏合	1	1
35545	再生紙	1	1
35546	舞裙	1	1
35547	竇加	1	1
35548	許育嘉	1	1
35549	大有意	1	1
35550	程美芳	1	1
35551	醬鈉	1	1
35552	辣椒	1	1
35553	八方	1	1
35554	附贈醬	1	1
35555	一千兩百八十	1	1
35556	鉀	1	1
35557	磺	1	1
35558	腰圍	1	1
35559	唐新祐	1	1
35560	樵夫錫人	1	1
35561	金錥明	1	1
35562	徐匯高	1	1
35563	五就醫	1	1
35564	三不觸碰	1	1
35565	健仁	1	1
35566	鄭川淼	1	1
35567	王怡雯	1	1
35568	楊傳蓮	1	1
35569	流感型	1	1
35570	隱蔽處	1	1
35571	震裂	1	1
35572	鼓樓	1	1
35573	四億五千萬	1	1
35574	建築體	1	1
35575	兩億七千多萬	1	1
35576	鵝毛	1	1
35577	阮悠晴	1	1
35578	林郁員	1	1
35579	周雯娟	1	1
35580	十一萬兩千七百七十九	1	1
35581	抵不過	1	1
35582	百分之四十六點四	1	1
35583	蟠桃宴	1	1
35584	觔斗	1	1
35585	都心	1	1
35586	南瀛綠	1	1
35587	百花祭	1	1
35588	六萬六千零一	1	1
35589	百分之一百八十五	1	1
35590	李佾臻	1	1
35591	小語	1	1
35592	掏出	1	1
35593	預購	1	1
35594	漫節	1	1
35595	漫展	1	1
35596	船梨精	1	1
35597	百分之十八	1	1
35598	優劣勢	1	1
35599	史讀物	1	1
35600	攻上	1	1
35601	生活篇	1	1
35602	歷史篇	1	1
35603	史套書	1	1
35604	體格	1	1
35605	認到	1	1
35606	男體	1	1
35607	鼓譟	1	1
35608	岩牆	1	1
35609	不為奇	1	1
35610	沉著	1	1
35611	岩場	1	1
35612	讀好	1	1
35613	手腦	1	1
35614	空汙旗	1	1
35615	五測站	1	1
35616	前金	1	1
35617	紅遍	1	1
35618	宮城縣	1	1
35619	竭盡所能	1	1
35620	露宿	1	1
35621	富足	1	1
35622	宏國	1	1
35623	重聚	1	1
35624	入伍	1	1
35625	強徵	1	1
35626	卡拉特佩	1	1
35627	妻女	1	1
35628	淹到	1	1
35629	窩闊臺	1	1
35630	船艇	1	1
35631	集中地	1	1
35632	他鄉	1	1
35633	航向	1	1
35634	難民潮	1	1
35635	專頁	1	1
35636	低，為	1	1
35637	忘懷	1	1
35638	宏都拉斯	1	1
35639	薩爾瓦多	1	1
35640	表弟	1	1
35641	成吉思汗	1	1
35642	怯於	1	1
35643	相悖	1	1
35644	死記	1	1
35645	思辨性	1	1
35646	甄別	1	1
35647	金鐘罩	1	1
35648	殺蟲	1	1
35649	鄭孟淙	1	1
35650	設計界	1	1
35651	五十四院系	1	1
35652	第七百五十五	1	1
35653	隱隱作痛	1	1
35654	摔落	1	1
35655	薩拉曼卡市	1	1
35656	易讀	1	1
35657	排上	1	1
35658	霸凌無畏懼	1	1
35659	決議書	1	1
35660	睹	1	1
35661	試燈	1	1
35662	求知若渴	1	1
35663	泰偏鄉	1	1
35664	累積出	1	1
35665	黃鶯出	1	1
35666	郭奕萱	1	1
35667	裁軍	1	1
35668	野柳港	1	1
35669	增辦	1	1
35670	吳宇絜	1	1
35671	南科實	1	1
35672	吳綺緯	1	1
35673	娃娃機	1	1
35674	商業處	1	1
35675	大幸	1	1
35676	躍入	1	1
35677	開炸	1	1
35678	十萬一千	1	1
35679	生肖燈	1	1
35680	齊步	1	1
35681	簡建如	1	1
35682	踢破霸凌	1	1
35683	特蘭	1	1
35684	布倫	1	1
35685	鑽燈腳	1	1
35686	平安燈	1	1
35687	鑽入	1	1
35688	招財進寶	1	1
35689	福州話	1	1
35690	孩仔	1	1
35691	鼓手	1	1
35692	塘岐	1	1
35693	齊發	1	1
35694	主炮城	1	1
35695	滾滾來	1	1
35696	怠慢	1	1
35697	想必	1	1
35698	四百八十一	1	1
35699	十幾億	1	1
35700	曾昭華	1	1
35701	臺風	1	1
35702	洪明燦	1	1
35703	睿友	1	1
35704	張懋中	1	1
35705	樂　△	1	1
35706	樂會	1	1
35707	千頭萬緒	1	1
35708	一隅	1	1
35709	責怪	1	1
35710	麻木	1	1
35711	掛心	1	1
35712	劇變	1	1
35713	家毀人亡	1	1
35714	休假期	1	1
35715	林榮輝	1	1
35716	乳山	1	1
35717	李宥潔	1	1
35718	胡淨妮	1	1
35719	王敦濤	1	1
35720	地下坑道	1	1
35721	復興村	1	1
35722	射口	1	1
35723	大面	1	1
35724	縫紉機	1	1
35725	塗漆	1	1
35726	馬嘉露	1	1
35727	柯林	1	1
35728	刺鳥	1	1
35729	活化成	1	1
35730	會址	1	1
35731	鼓板	1	1
35732	前哨	1	1
35733	油庫	1	1
35734	咖啡店	1	1
35735	市成	1	1
35736	洪志成	1	1
35737	旅帶	1	1
35738	私有地	1	1
35739	呂岱霖	1	1
35740	粉狀況	1	1
35741	雌雄	1	1
35742	林信安	1	1
35743	泳隊	1	1
35744	中學生數	1	1
35745	毗鄰	1	1
35746	證物	1	1
35747	賴承佑	1	1
35748	香港腔	1	1
35749	廖晟佑	1	1
35750	疑案	1	1
35751	推斷出	1	1
35752	碘液	1	1
35753	盜案	1	1
35754	鑑證	1	1
35755	吳淑茹	1	1
35756	噴出來	1	1
35757	三趾溝痕	1	1
35758	招數	1	1
35759	冰點	1	1
35760	仁愛鄉	1	1
35761	轉捩點	1	1
35762	類黃	1	1
35763	國內國	1	1
35764	鄭如吟	1	1
35765	截長補短	1	1
35766	戴姿穎	1	1
35767	噴泉	1	1
35768	竹女	1	1
35769	竹中	1	1
35770	九十五學年度	1	1
35771	尼姑	1	1
35772	平頭	1	1
35773	南瓜田	1	1
35774	鄭宇峰	1	1
35775	法證	1	1
35776	抓出	1	1
35777	邊邊角角	1	1
35778	二十多億	1	1
35779	軌制	1	1
35780	研分	1	1
35781	三點九	1	1
35782	一點九	1	1
35783	八萬九千	1	1
35784	斷炊	1	1
35785	銀彈	1	1
35786	擠出	1	1
35787	巧立	1	1
35788	徵人	1	1
35789	濱海仙人掌	1	1
35790	草海桐	1	1
35791	馬鞍藤	1	1
35792	欖李	1	1
35793	旱	1	1
35794	蚵架	1	1
35795	薪制	1	1
35796	名目	1	1
35797	爪子	1	1
35798	謝詞	1	1
35799	食肉	1	1
35800	馬丁•羅克利	1	1
35801	科羅拉多	1	1
35802	陳政鴻	1	1
35803	選賢與能	1	1
35804	杜凱明	1	1
35805	遜於	1	1
35806	鄭冠瑜	1	1
35807	漢語	1	1
35808	范振緯	1	1
35809	二九二	1	1
35810	拼音字	1	1
35811	象形字	1	1
35812	輔導系	1	1
35813	郭文瑞	1	1
35814	希伯來語	1	1
35815	怎能	1	1
35816	喪志	1	1
35817	徹悟	1	1
35818	楊益風	1	1
35819	情報	1	1
35820	感受度	1	1
35821	好好玩	1	1
35822	江春仁	1	1
35823	古早味	1	1
35824	教育券	1	1
35825	連貫性	1	1
35826	蘇祐晟	1	1
35827	派駐	1	1
35828	移請	1	1
35829	蜜餞	1	1
35830	蝦蝦仁	1	1
35831	嘉義店	1	1
35832	大潤發	1	1
35833	家樂福	1	1
35834	宮頸	1	1
35835	清空	1	1
35836	畫像	1	1
35837	長談	1	1
35838	旅到	1	1
35839	鑼鼓點	1	1
35840	左撇子	1	1
35841	延平北路	1	1
35842	是從	1	1
35843	唯命	1	1
35844	識	1	1
35845	骨董店	1	1
35846	湊足	1	1
35847	辮子	1	1
35848	操偶師	1	1
35849	語言學院	1	1
35850	師門	1	1
35851	拜入	1	1
35852	曾祖父	1	1
35853	人物畫	1	1
35854	馬褂	1	1
35855	社工類	1	1
35856	叫囂	1	1
35857	怡珍	1	1
35858	八千八百七十	1	1
35859	邱南昌	1	1
35860	療效	1	1
35861	薄荷油	1	1
35862	閒談	1	1
35863	王黛燕	1	1
35864	新港國	1	1
35865	鄒東彥	1	1
35866	走對	1	1
35867	發包給	1	1
35868	省察	1	1
35869	寄住	1	1
35870	苦口婆心	1	1
35871	銳利	1	1
35872	溫杰	1	1
35873	鍾明潔	1	1
35874	清流	1	1
35875	李佳言	1	1
35876	林哲宏	1	1
35877	邀來	1	1
35878	三年十四	1	1
35879	勞作	1	1
35880	數學班	1	1
35881	英文班	1	1
35882	電腦班	1	1
35883	誤打誤撞	1	1
35884	社工工	1	1
35885	如來	1	1
35886	鄭翔	1	1
35887	卡漫	1	1
35888	版種	1	1
35889	郭博州	1	1
35890	蔡義雄	1	1
35891	獻瑞││	1	1
35892	英文課	1	1
35893	林錦逢	1	1
35894	水利系	1	1
35895	移殖	1	1
35896	異體	1	1
35897	放大鏡	1	1
35898	戴斯伍德	1	1
35899	喉舌	1	1
35900	追加款	1	1
35901	海倫	1	1
35902	帕羅瑪在州	1	1
35903	愛盲	1	1
35904	矯正班	1	1
35905	女進	1	1
35906	擲出	1	1
35907	瑞蕾•戴斯伍德	1	1
35908	布倫特蘭	1	1
35909	哈萊姆	1	1
35910	光明面	1	1
35911	陳守國	1	1
35912	謝家嫻	1	1
35913	洪碧霞	1	1
35914	反手	1	1
35915	不偏不倚	1	1
35916	塵埃落定	1	1
35917	蘇玥臻	1	1
35918	解禁案	1	1
35919	陳彥穎	1	1
35920	林梓渝	1	1
35921	牽到	1	1
35922	小羊兒	1	1
35923	花繩	1	1
35924	劍玉	1	1
35925	帕羅瑪進	1	1
35926	凹槽	1	1
35927	記錄瑞蕾	1	1
35928	瓷盆	1	1
35929	放映機	1	1
35930	擲入	1	1
35931	百發百	1	1
35932	神準	1	1
35933	扔擲	1	1
35934	落彈量	1	1
35935	許梓童	1	1
35936	展現出來	1	1
35937	波西	1	1
35938	交還給	1	1
35939	報復性	1	1
35940	投手投	1	1
35941	壘線	1	1
35942	跑壘員	1	1
35943	裁判組	1	1
35944	撕裂傷	1	1
35945	東岸	1	1
35946	詹宜庭	1	1
35947	球季季	1	1
35948	克勞佛	1	1
35949	上緣	1	1
35950	四點零七	1	1
35951	好球率	1	1
35952	三振率	1	1
35953	低角度	1	1
35954	袖套	1	1
35955	色系	1	1
35956	分心	1	1
35957	花色	1	1
35958	五年八班	1	1
35959	張夏玲	1	1
35960	貼畫	1	1
35961	蔡岦豪	1	1
35962	帶書	1	1
35963	童王軒蓁	1	1
35964	廖子瑩	1	1
35965	陶藝牆	1	1
35966	李品汶	1	1
35967	批次	1	1
35968	柳育德	1	1
35969	圖／阿華哥	1	1
35970	帶示	1	1
35971	防護式	1	1
35972	指導員	1	1
35973	喧擾	1	1
35974	煩心	1	1
35975	眷戀	1	1
35976	黃瀚寬	1	1
35977	虎子	1	1
35978	三十二點六萬	1	1
35979	十三萬五千五百八十三	1	1
35980	命題組	1	1
35981	片語	1	1
35982	陸曉菁	1	1
35983	郭少萁	1	1
35984	吳宗霈	1	1
35985	十點五萬	1	1
35986	敘寫	1	1
35987	鄭正宇	1	1
35988	陳湛	1	1
35989	凱文	1	1
35990	拖地	1	1
35991	王于哲	1	1
35992	試考生	1	1
35993	龍子龍女	1	1
35994	腳部	1	1
35995	奇模怪樣	1	1
35996	羞愧	1	1
35997	品相	1	1
35998	二三樓	1	1
35999	靜僻	1	1
36000	一家家	1	1
36001	方便性	1	1
36002	進貨	1	1
36003	派蒂	1	1
36004	過來人	1	1
36005	義足	1	1
36006	外型	1	1
36007	交頭接耳	1	1
36008	泳客	1	1
36009	巴望	1	1
36010	蔻兒	1	1
36011	限於	1	1
36012	生下來	1	1
36013	角質層	1	1
36014	微米	1	1
36015	五微米	1	1
36016	來龍去脈	1	1
36017	福華	1	1
36018	岸田文雄	1	1
36019	外務	1	1
36020	李春姬	1	1
36021	電視牆	1	1
36022	核彈	1	1
36023	測試場	1	1
36024	張珮娟	1	1
36025	間隙	1	1
36026	高敏珊	1	1
36027	孫霽	1	1
36028	危難	1	1
36029	苦中作樂	1	1
36030	李仁展	1	1
36031	喧騰	1	1
36032	委實	1	1
36033	長島昭久	1	1
36034	處理好	1	1
36035	百分之三十四點九	1	1
36036	百分之五十二點五	1	1
36037	肌膚	1	1
36038	列名冊	1	1
36039	券到	1	1
36040	領餐	1	1
36041	餐點費	1	1
36042	早餐券	1	1
36043	八百五十	1	1
36044	企畫書	1	1
36045	摸索期	1	1
36046	系學會	1	1
36047	嘗試期	1	1
36048	李文志	1	1
36049	兩千八百三十九	1	1
36050	兩萬三千八百一十三	1	1
36051	四萬零五百九十五	1	1
36052	飲食區	1	1
36053	捷運法	1	1
36054	電纜	1	1
36055	德音	1	1
36056	成鳥	1	1
36057	鳥種	1	1
36058	聖耵韘	1	1
36059	有聲	1	1
36060	字幕	1	1
36061	夜班	1	1
36062	巷子	1	1
36063	岌岌可危	1	1
36064	胚胎	1	1
36065	新娘燈	1	1
36066	董騰祥	1	1
36067	曾逸仁	1	1
36068	江柏煒	1	1
36069	據聞	1	1
36070	恢弘	1	1
36071	異國情調	1	1
36072	沈育霖	1	1
36073	敗部復活	1	1
36074	奎	1	1
36075	低，學貸	1	1
36076	總藍圖	1	1
36077	郭芷綾	1	1
36078	陳頡妮	1	1
36079	宋芸瑄	1	1
36080	拉特黑博	1	1
36081	改給	1	1
36082	寬限期	1	1
36083	全壘打獎	1	1
36084	顏盟展	1	1
36085	阿努	1	1
36086	阻殺	1	1
36087	黃柏森	1	1
36088	敵不過	1	1
36089	追分	1	1
36090	五五波	1	1
36091	戰養戰	1	1
36092	宏大	1	1
36093	所有權人	1	1
36094	陳亮穎	1	1
36095	董事派	1	1
36096	周知	1	1
36097	境地	1	1
36098	四百餘	1	1
36099	虎口	1	1
36100	兩百億	1	1
36101	校款	1	1
36102	董事領	1	1
36103	肇因於	1	1
36104	盧廣仲	1	1
36105	林佩芬	1	1
36106	吳點蒼	1	1
36107	咬破	1	1
36108	草莓	1	1
36109	牙菌斑	1	1
36110	體重機	1	1
36111	呂大使	1	1
36112	好宅	1	1
36113	陳碧霞	1	1
36114	華屋	1	1
36115	低毒性	1	1
36116	寄僑	1	1
36117	門楣	1	1
36118	光耀	1	1
36119	攢積	1	1
36120	後浦	1	1
36121	賣點	1	1
36122	糞便	1	1
36123	六萬兩千多	1	1
36124	宅配到	1	1
36125	檢出值	1	1
36126	澳洲燕	1	1
36127	富元	1	1
36128	桂格	1	1
36129	食安猴	1	1
36130	猴起來	1	1
36131	聖火傳	1	1
36132	歲時	1	1
36133	祭儀	1	1
36134	星期五	1	1
36135	格茲	1	1
36136	漢神	1	1
36137	張博宴	1	1
36138	鋪盤	1	1
36139	張立宜	1	1
36140	張博維	1	1
36141	張博晏	1	1
36142	六年忠班隊	1	1
36143	羅德里格茲	1	1
36144	一七六六年	1	1
36145	兩千九百四十八	1	1
36146	馬修斯	1	1
36147	班克斯	1	1
36148	歐特	1	1
36149	五百一十二	1	1
36150	四百五十四	1	1
36151	小老弟	1	1
36152	高回報	1	1
36153	自由法	1	1
36154	一成七八	1	1
36155	鐵路法	1	1
36156	福國利民	1	1
36157	戮力	1	1
36158	買房	1	1
36159	簽國	1	1
36160	政經	1	1
36161	平交道	1	1
36162	第六十五	1	1
36163	黃牛	1	1
36164	公文書	1	1
36165	黃牛票	1	1
36166	產品化	1	1
36167	快篩劑	1	1
36168	敏銳度	1	1
36169	勒索	1	1
36170	太少稅	1	1
36171	舉報	1	1
36172	銀棒	1	1
36173	二點四億	1	1
36174	七百二十五萬	1	1
36175	史黛拉麥卡尼	1	1
36176	曲線圖	1	1
36177	採直筒潮褲	1	1
36178	褲裝	1	1
36179	簡	1	1
36180	鱷魚牌	1	1
36181	盾徽	1	1
36182	大玩	1	1
36183	素色	1	1
36184	柯隆續	1	1
36185	羅倫	1	1
36186	雷夫	1	1
36187	機能性	1	1
36188	陳信昌	1	1
36189	二段式	1	1
36190	國網	1	1
36191	測震	1	1
36192	窄管褲	1	1
36193	帆布鞋	1	1
36194	白帽	1	1
36195	泳裝	1	1
36196	虎虎生風	1	1
36197	丘上	1	1
36198	大肚腩	1	1
36199	擊中球	1	1
36200	一百二十九	1	1
36201	活龍	1	1
36202	棒球員	1	1
36203	挪出	1	1
36204	變電所	1	1
36205	劉勝全	1	1
36206	遷建	1	1
36207	方品晞	1	1
36208	泳聯	1	1
36209	氨	1	1
36210	極速	1	1
36211	沈承頡	1	1
36212	責任心	1	1
36213	賴香伶	1	1
36214	素炸	1	1
36215	嘉維	1	1
36216	何嘉仁	1	1
36217	翡翠	1	1
36218	咾	1	1
36219	咕	1	1
36220	糖醋	1	1
36221	韭菜	1	1
36222	餛飩	1	1
36223	七點五萬	1	1
36224	中菜	1	1
36225	馬歇爾	1	1
36226	出招	1	1
36227	苦思	1	1
36228	發回	1	1
36229	林坤男	1	1
36230	口舌	1	1
36231	違章	1	1
36232	土城區	1	1
36233	詹其峰	1	1
36234	帕卡巴納	1	1
36235	紙上塗塗畫畫	1	1
36236	麥特•沙洛法	1	1
36237	高衣	1	1
36238	沙洛法	1	1
36239	石岡區	1	1
36240	拓	1	1
36241	陳偉祥	1	1
36242	里約科	1	1
36243	三百四十五	1	1
36244	陰性	1	1
36245	疑茲卡	1	1
36246	聯名函	1	1
36247	不道德	1	1
36248	致函	1	1
36249	高鳴袖	1	1
36250	消遣	1	1
36251	張瑋庭	1	1
36252	體液	1	1
36253	許以昕	1	1
36254	為本	1	1
36255	劉鳳學	1	1
36256	杜忠誥	1	1
36257	高希均	1	1
36258	景星	1	1
36259	二等	1	1
36260	藝文節	1	1
36261	五四	1	1
36262	嘶吼	1	1
36263	蕭勤	1	1
36264	胸襟	1	1
36265	大聲點	1	1
36266	儉	1	1
36267	恭	1	1
36268	溫良	1	1
36269	理監事	1	1
36270	贅述	1	1
36271	張作錦	1	1
36272	文化界	1	1
36273	癢癢	1	1
36274	紅腫	1	1
36275	紗窗	1	1
36276	寄主	1	1
36277	柑橘類	1	1
36278	小黑蚊	1	1
36279	發期	1	1
36280	灼熱感	1	1
36281	搔癢	1	1
36282	臭腺	1	1
36283	戲曲史	1	1
36284	招生量	1	1
36285	王姿云	1	1
36286	林芳仰	1	1
36287	六十九億三千萬	1	1
36288	熊偉琳	1	1
36289	難出	1	1
36290	匯聚	1	1
36291	麥特會	1	1
36292	緞面	1	1
36293	深色	1	1
36294	使喚	1	1
36295	波浪式	1	1
36296	撐開	1	1
36297	冠羽	1	1
36298	黃彥超	1	1
36299	欖仁	1	1
36300	亞當斯	1	1
36301	黃榆涵	1	1
36302	葉摺出	1	1
36303	朱冠豪	1	1
36304	林友誠	1	1
36305	摺粽葉	1	1
36306	邱素珠	1	1
36307	植安院	1	1
36308	奧森為	1	1
36309	維州	1	1
36310	奧森笑	1	1
36311	何承韋	1	1
36312	到考率	1	1
36313	一點兒	1	1
36314	撈到	1	1
36315	前駐法	1	1
36316	貓熊性	1	1
36317	蹭	1	1
36318	開宗明義	1	1
36319	陳鈺芳	1	1
36320	拖網	1	1
36321	緩坡	1	1
36322	拉網	1	1
36323	考，到	1	1
36324	撒網	1	1
36325	變慢	1	1
36326	鍾慧雯	1	1
36327	難倒	1	1
36328	搧風	1	1
36329	石姓	1	1
36330	考率	1	1
36331	珠寶	1	1
36332	愛莫能助	1	1
36333	地毯式	1	1
36334	老婆婆	1	1
36335	佛斯曼	1	1
36336	杜福	1	1
36337	維吉尼亞州	1	1
36338	陀螺隊	1	1
36339	街角館	1	1
36340	公家館	1	1
36341	代代	1	1
36342	林庭睇	1	1
36343	翻箱倒櫃	1	1
36344	鼎盛	1	1
36345	香火	1	1
36346	凸顯出	1	1
36347	黃宸翔	1	1
36348	王公	1	1
36349	尖端	1	1
36350	捐獻給	1	1
36351	電視網	1	1
36352	賈斯汀	1	1
36353	大穀倉	1	1
36354	農園式	1	1
36355	取下來	1	1
36356	婚戒	1	1
36357	恩人	1	1
36358	新郎	1	1
36359	居功	1	1
36360	住客	1	1
36361	叫醒	1	1
36362	熟睡	1	1
36363	客房	1	1
36364	壁紙	1	1
36365	奪門而出	1	1
36366	警告聲	1	1
36367	奔來	1	1
36368	對街	1	1
36369	付之一炬	1	1
36370	黃茱莉	1	1
36371	晦暗期	1	1
36372	蘇文韻	1	1
36373	刑大	1	1
36374	力圖	1	1
36375	七戰四勝制	1	1
36376	鑑識寶寶	1	1
36377	自嘆不如	1	1
36378	平步青雲	1	1
36379	保五總隊長	1	1
36380	分局長	1	1
36381	警職	1	1
36382	命中	1	1
36383	頭子	1	1
36384	戴笠傳	1	1
36385	顯現出	1	1
36386	狠	1	1
36387	兵單	1	1
36388	成功嶺	1	1
36389	王美只	1	1
36390	決勝期	1	1
36391	副韌帶	1	1
36392	王瓊珠	1	1
36393	運輸網	1	1
36394	嚴處	1	1
36395	餐管系	1	1
36396	現烹	1	1
36397	食品展	1	1
36398	說出口	1	1
36399	悠	1	1
36400	路網	1	1
36401	五二○就任	1	1
