序位	詞彙	詞頻	百萬詞頻
17999	闢建	3	3
18000	王法	3	3
18001	專班生	3	3
18002	單信瑜	3	3
18003	百分之八點二	3	3
18004	陳弘裕	3	3
18005	穿越道	3	3
18006	翁若溱	3	3
18007	五成八	3	3
18008	教育署	3	3
18009	清寒生	3	3
18010	北蘭	3	3
18011	藝穗節	3	3
18012	涉水	3	3
18013	雷陣雨	3	3
18014	診治	3	3
18015	劉東啟	3	3
18016	水岸	3	3
18017	乘桴記	3	3
18018	徐璋穆	3	3
18019	福祉	3	3
18020	香火	3	3
18021	派任	3	3
18022	車廠	3	3
18023	整合成	3	3
18024	一百八十九	3	3
18025	化合物	3	3
18026	三百六十八	3	3
18027	龐文真	3	3
18028	南征北討	3	3
18029	萬華區	3	3
18030	一九六○年代	3	3
18031	聞訊	3	3
18032	私產	3	3
18033	周杰倫	3	3
18034	受孕	3	3
18035	申奧	3	3
18036	自由車	3	3
18037	摘除	3	3
18038	振南	3	3
18039	活度	3	3
18040	庭院	3	3
18041	閉館	3	3
18042	換到	3	3
18043	音樂人	3	3
18044	黃連煜	3	3
18045	鍾喬	3	3
18046	百分之零點二	3	3
18047	輟學率	3	3
18048	註	3	3
18049	拘禁	3	3
18050	樹葉	3	3
18051	寫上	3	3
18052	亞大	3	3
18053	發書	3	3
18054	商業化	3	3
18055	國語科	3	3
18056	獎給	3	3
18057	許貿淞	3	3
18058	烏鴉獎	3	3
18059	代領	3	3
18060	女權	3	3
18061	短劇	3	3
18062	生香	3	3
18063	佳冬	3	3
18064	鉀離子	3	3
18065	喧囂	3	3
18066	居留證	3	3
18067	通通	3	3
18068	喵	3	3
18069	教到	3	3
18070	天兒	3	3
18071	追思	3	3
18072	韓劇	3	3
18073	無感	3	3
18074	十點八	3	3
18075	甲班	3	3
18076	國語課	3	3
18077	換氣	3	3
18078	轉譯	3	3
18079	點字	3	3
18080	槓	3	3
18081	外語科	3	3
18082	樂手	3	3
18083	毒物科	3	3
18084	逸仙	3	3
18085	林明溱	3	3
18086	職生	3	3
18087	水道	3	3
18088	庄頭	3	3
18089	繃	3	3
18090	步步	3	3
18091	一二年	3	3
18092	林岱樺	3	3
18093	骨癌	3	3
18094	殿	3	3
18095	尊師重道	3	3
18096	工藝師	3	3
18097	山坡地	3	3
18098	粒粒	3	3
18099	柴	3	3
18100	葉斯桂	3	3
18101	消炎	3	3
18102	阿美族人	3	3
18103	維新派	3	3
18104	林戎	3	3
18105	林戎依	3	3
18106	滾滾	3	3
18107	修滿	3	3
18108	社運	3	3
18109	黎文龍	3	3
18110	出境	3	3
18111	服刑	3	3
18112	輸送	3	3
18113	囚禁	3	3
18114	費力	3	3
18115	黃偵玲	3	3
18116	陳怡秀	3	3
18117	講堂	3	3
18118	鎮壓	3	3
18119	一百零二學年	3	3
18120	湯博森	3	3
18121	萬興	3	3
18122	樂成宮	3	3
18123	萬春宮	3	3
18124	呂岳駿	3	3
18125	海島	3	3
18126	條理	3	3
18127	漢民	3	3
18128	暴漲	3	3
18129	置入	3	3
18130	置放	3	3
18131	暴風雨	3	3
18132	張凱政	3	3
18133	魏伯諭	3	3
18134	深入淺出	3	3
18135	詼諧	3	3
18136	氣質	3	3
18137	技正	3	3
18138	簡任	3	3
18139	董珮儀	3	3
18140	稻作	3	3
18141	永吉蛋行	3	3
18142	振崑	3	3
18143	授	3	3
18144	林秉賢	3	3
18145	送檢	3	3
18146	複驗	3	3
18147	地主隊	3	3
18148	日托	3	3
18149	脣顎裂	3	3
18150	大舉	3	3
18151	阿德勒	3	3
18152	九成六	3	3
18153	魚苗	3	3
18154	英尺	3	3
18155	藏品	3	3
18156	旗袍	3	3
18157	群島	3	3
18158	二十一年	3	3
18159	禁忌	3	3
18160	結構性	3	3
18161	四百零六	3	3
18162	九千三百多	3	3
18163	程楚仁	3	3
18164	紡織業	3	3
18165	手忙腳亂	3	3
18166	廢水	3	3
18167	二氧化	3	3
18168	鈦奈米管	3	3
18169	掃除	3	3
18170	溶液	3	3
18171	東西向	3	3
18172	藥劑	3	3
18173	逾時	3	3
18174	廢紙	3	3
18175	定額	3	3
18176	雀躍	3	3
18177	曉得	3	3
18178	政商	3	3
18179	反方向	3	3
18180	百分之五點一	3	3
18181	掩	3	3
18182	揉成	3	3
18183	土木系	3	3
18184	高榮	3	3
18185	泡泡浴	3	3
18186	就診率	3	3
18187	金敏	3	3
18188	清江	3	3
18189	維多莉亞	3	3
18190	五點半	3	3
18191	烏龜	3	3
18192	自許	3	3
18193	陳顯堂	3	3
18194	閣員	3	3
18195	留任	3	3
18196	跳機	3	3
18197	迪娜	3	3
18198	備妥	3	3
18199	材	3	3
18200	軟化	3	3
18201	鵬	3	3
18202	彈弓	3	3
18203	育苗	3	3
18204	友藏	3	3
18205	怪物	3	3
18206	東京都	3	3
18207	選球	3	3
18208	張錦華	3	3
18209	加泰	3	3
18210	江戶	3	3
18211	吞下	3	3
18212	中繼	3	3
18213	力拚	3	3
18214	一大早	3	3
18215	加昌	3	3
18216	手感	3	3
18217	乾脆	3	3
18218	釣魚	3	3
18219	豐厚	3	3
18220	題字	3	3
18221	掩埋	3	3
18222	擱淺	3	3
18223	增加為	3	3
18224	無畏	3	3
18225	莫娜	3	3
18226	醫學獎	3	3
18227	蘇迪勒	3	3
18228	沾染	3	3
18229	撞擊	3	3
18230	類科	3	3
18231	自敘	3	3
18232	唐代	3	3
18233	巴羅	3	3
18234	崩塌	3	3
18235	展廳	3	3
18236	鉻	3	3
18237	潘政儀	3	3
18238	尹孝元	3	3
18239	小幅	3	3
18240	萬丹鄉	3	3
18241	身形	3	3
18242	棒球社	3	3
18243	七八十	3	3
18244	法制面	3	3
18245	裁員	3	3
18246	傳教	3	3
18247	勞方	3	3
18248	前兆	3	3
18249	紅樓	3	3
18250	變小	3	3
18251	史觀	3	3
18252	世界史	3	3
18253	東海岸	3	3
18254	尚且	3	3
18255	登報	3	3
18256	單價	3	3
18257	白祐誠	3	3
18258	劉知先	3	3
18259	噴灑	3	3
18260	流氓	3	3
18261	反射	3	3
18262	十八般武藝	3	3
18263	取笑	3	3
18264	區別	3	3
18265	趙姆姆	3	3
18266	換餐	3	3
18267	暢通	3	3
18268	爭氣	3	3
18269	募捐	3	3
18270	寫作營	3	3
18271	爆料	3	3
18272	流浪漢	3	3
18273	白化症	3	3
18274	周詳	3	3
18275	艦艇	3	3
18276	書商	3	3
18277	溫和	3	3
18278	指針	3	3
18279	三科	3	3
18280	記號	3	3
18281	汗水	3	3
18282	洪詠善	3	3
18283	瘦小	3	3
18284	不二良	3	3
18285	體育局	3	3
18286	些許	3	3
18287	輕率	3	3
18288	話／畫	3	3
18289	窄門	3	3
18290	探問	3	3
18291	競	3	3
18292	輪車	3	3
18293	軟管	3	3
18294	霍格華茲	3	3
18295	無可	3	3
18296	謀求	3	3
18297	弧	3	3
18298	三民區	3	3
18299	方向感	3	3
18300	猶太	3	3
18301	羊角號角	3	3
18302	上帝	3	3
18303	特快車	3	3
18304	浩大	3	3
18305	復辦	3	3
18306	名勝	3	3
18307	敗北	3	3
18308	復古	3	3
18309	鹽巴	3	3
18310	異動	3	3
18311	闖過	3	3
18312	喙	3	3
18313	富翁	3	3
18314	轉交給	3	3
18315	龍岡區	3	3
18316	滇緬	3	3
18317	救生圈	3	3
18318	王德威	3	3
18319	感謝卡	3	3
18320	李志勇	3	3
18321	切忌	3	3
18322	浮板	3	3
18323	弄得	3	3
18324	防洪	3	3
18325	颱洪	3	3
18326	舉家	3	3
18327	流淚	3	3
18328	兵庫縣	3	3
18329	油菜花	3	3
18330	雜誌類	3	3
18331	余靜聿	3	3
18332	評會	3	3
18333	校教	3	3
18334	梅雨季	3	3
18335	戈培	3	3
18336	可期	3	3
18337	煙火秀	3	3
18338	金鼎獎	3	3
18339	初三	3	3
18340	出海口	3	3
18341	南岸	3	3
18342	文賢	3	3
18343	第四十一	3	3
18344	頂庄	3	3
18345	修光	3	3
18346	補影	3	3
18347	敗退	3	3
18348	底片	3	3
18349	海巡	3	3
18350	供給	3	3
18351	鎘	3	3
18352	談及	3	3
18353	佛羅倫斯	3	3
18354	改口	3	3
18355	男校	3	3
18356	垃圾車	3	3
18357	貴族	3	3
18358	動物區	3	3
18359	瑪娃	3	3
18360	特報	3	3
18361	局外人	3	3
18362	更甚	3	3
18363	巴士海峽	3	3
18364	軍服	3	3
18365	條碼	3	3
18366	隱含	3	3
18367	藥歷	3	3
18368	家盟	3	3
18369	尋人	3	3
18370	一帆風順	3	3
18371	釉	3	3
18372	技術生	3	3
18373	豪	3	3
18374	砂紙	3	3
18375	阿帕契	3	3
18376	使用到	3	3
18377	衛隊	3	3
18378	慧	3	3
18379	累人	3	3
18380	三明治	3	3
18381	新雅	3	3
18382	大龍	3	3
18383	羅娜	3	3
18384	粗暴	3	3
18385	草率	3	3
18386	曹竣崵	3	3
18387	國學	3	3
18388	關乎	3	3
18389	一百零四學年度	3	3
18390	特刊	3	3
18391	顧慮	3	3
18392	九十三點四	3	3
18393	劍橋	3	3
18394	孫瑜鎂	3	3
18395	三十八點六度	3	3
18396	八二三炮戰	3	3
18397	安康	3	3
18398	新店區	3	3
18399	捲起	3	3
18400	竹塹	3	3
18401	官校	3	3
18402	償還	3	3
18403	選舉權	3	3
18404	臺七線	3	3
18405	報備制	3	3
18406	報備	3	3
18407	分際	3	3
18408	生日快樂	3	3
18409	平衡感	3	3
18410	五指	3	3
18411	立正	3	3
18412	喜歡上	3	3
18413	高歌	3	3
18414	一成九	3	3
18415	切勿	3	3
18416	捐出來	3	3
18417	密語	3	3
18418	強權	3	3
18419	培英	3	3
18420	周東彥	3	3
18421	推銷	3	3
18422	流逝	3	3
18423	白麗芳	3	3
18424	切割機	3	3
18425	失落	3	3
18426	淚	3	3
18427	藝││	3	3
18428	序曲	3	3
18429	藝術展	3	3
18430	食品群	3	3
18431	頂級	3	3
18432	一模一樣	3	3
18433	相擁	3	3
18434	虛實	3	3
18435	誠懇	3	3
18436	強國	3	3
18437	癥結	3	3
18438	喜極而泣	3	3
18439	忘卻	3	3
18440	林森	3	3
18441	黨派	3	3
18442	韓國人	3	3
18443	過渡到	3	3
18444	八點四	3	3
18445	儘	3	3
18446	厚植	3	3
18447	旨在	3	3
18448	出養	3	3
18449	關東	3	3
18450	常年	3	3
18451	匯聚	3	3
18452	奧	3	3
18453	瀑布	3	3
18454	施以	3	3
18455	國曆	3	3
18456	搜	3	3
18457	親兒	3	3
18458	輪子	3	3
18459	林品妤	3	3
18460	圍成	3	3
18461	珍妮佛	3	3
18462	養母	3	3
18463	自設	3	3
18464	植被	3	3
18465	支薪	3	3
18466	一萬四千	3	3
18467	腳踏板	3	3
18468	膳	3	3
18469	跪	3	3
18470	張錫勳	3	3
18471	摔傷	3	3
18472	軍旅	3	3
18473	雞肉	3	3
18474	堆疊成	3	3
18475	從軍	3	3
18476	搏	3	3
18477	打鬥	3	3
18478	游藝獎	3	3
18479	自然而然	3	3
18480	潘裕承	3	3
18481	陳靜歆	3	3
18482	哄	3	3
18483	網球賽	3	3
18484	申報	3	3
18485	喜怒哀樂	3	3
18486	遺忘	3	3
18487	尤以	3	3
18488	精工	3	3
18489	檢查表	3	3
18490	新貌獎	3	3
18491	文資法	3	3
18492	紅磚	3	3
18493	磚塊	3	3
18494	色票	3	3
18495	同光	3	3
18496	抗壓性	3	3
18497	古都	3	3
18498	王母娘娘	3	3
18499	展覽室	3	3
18500	行道樹	3	3
18501	試玩	3	3
18502	語句	3	3
18503	說文	3	3
18504	官府	3	3
18505	為人師表	3	3
18506	一百七十七	3	3
18507	中華路	3	3
18508	嬰	3	3
18509	大同區	3	3
18510	湄公河	3	3
18511	旁聽	3	3
18512	參照	3	3
18513	西側	3	3
18514	煽動	3	3
18515	編纂	3	3
18516	楊秀卿	3	3
18517	直系	3	3
18518	色澤	3	3
18519	品學兼優	3	3
18520	儀典	3	3
18521	陶博館	3	3
18522	搗麻糬	3	3
18523	山豬	3	3
18524	武林	3	3
18525	作品展	3	3
18526	要領	3	3
18527	視頻	3	3
18528	練習場	3	3
18529	分紅	3	3
18530	懿庭	3	3
18531	自評	3	3
18532	限縮	3	3
18533	淑妍	3	3
18534	灰色	3	3
18535	大卡車	3	3
18536	大縣	3	3
18537	范育婷	3	3
18538	嚇到	3	3
18539	七彩	3	3
18540	顏損	3	3
18541	五點三十分	3	3
18542	劉建國	3	3
18543	威廉	3	3
18544	三十七年	3	3
18545	高女組	3	3
18546	溝通力	3	3
18547	大魔王	3	3
18548	明義	3	3
18549	尾端	3	3
18550	閩南	3	3
18551	良心	3	3
18552	圓柱	3	3
18553	治平	3	3
18554	鋒	3	3
18555	紋飾	3	3
18556	換言之	3	3
18557	炊具	3	3
18558	常民	3	3
18559	曾憶倩	3	3
18560	誠	3	3
18561	醫學生	3	3
18562	兩百三十萬	3	3
18563	約略	3	3
18564	張欣欣	3	3
18565	詹長權	3	3
18566	熟知	3	3
18567	溝	3	3
18568	中文字	3	3
18569	莊子	3	3
18570	面額	3	3
18571	頡	3	3
18572	最先	3	3
18573	奧利	3	3
18574	二十餘	3	3
18575	戰地	3	3
18576	伊始	3	3
18577	全民健保	3	3
18578	亞東	3	3
18579	體壇	3	3
18580	籃子	3	3
18581	航母	3	3
18582	責備	3	3
18583	上手	3	3
18584	資產局	3	3
18585	寧願	3	3
18586	積雪	3	3
18587	舉止	3	3
18588	心酸	3	3
18589	明快	3	3
18590	大觀書社	3	3
18591	轉身	3	3
18592	莊嚴	3	3
18593	沈欣文	3	3
18594	開光	3	3
18595	壞人	3	3
18596	林宗諺	3	3
18597	獻	3	3
18598	極致	3	3
18599	讀經班	3	3
18600	告誡	3	3
18601	聽話	3	3
18602	臀部	3	3
18603	驕	3	3
18604	暗示	3	3
18605	國男組	3	3
18606	生　　日	3	3
18607	專攻	3	3
18608	嶄露頭角	3	3
18609	爆竹	3	3
18610	之類	3	3
18611	諒解	3	3
18612	帶傷	3	3
18613	帛琉	3	3
18614	協理	3	3
18615	厚度	3	3
18616	竹片	3	3
18617	遊程	3	3
18618	詩歌節	3	3
18619	蜘蛛	3	3
18620	田地	3	3
18621	埋入	3	3
18622	珍愛	3	3
18623	首日	3	3
18624	速率	3	3
18625	疼惜	3	3
18626	電子耳	3	3
18627	陪考	3	3
18628	闖出	3	3
18629	抄襲	3	3
18630	浮力	3	3
18631	王座	3	3
18632	腰帶	3	3
18633	出事	3	3
18634	不甘示弱	3	3
18635	偷取	3	3
18636	兩千三百	3	3
18637	身長	3	3
18638	勘景	3	3
18639	派卓亞	3	3
18640	家隊	3	3
18641	養雞	3	3
18642	零點三	3	3
18643	劉志偉	3	3
18644	塑膠品	3	3
18645	科思	3	3
18646	洛培茲	3	3
18647	生鮮	3	3
18648	鄭愁予	3	3
18649	蛛	3	3
18650	化成	3	3
18651	照常	3	3
18652	甥女	3	3
18653	活動場	3	3
18654	專業性	3	3
18655	四千五百	3	3
18656	設施科	3	3
18657	兒孫	3	3
18658	農業處	3	3
18659	單手	3	3
18660	抽球	3	3
18661	彩稻	3	3
18662	門戶	3	3
18663	海東	3	3
18664	喬娃維琪	3	3
18665	古堡	3	3
18666	惡靈	3	3
18667	史丹島	3	3
18668	金字塔	3	3
18669	八百二十	3	3
18670	賴揆	3	3
18671	菜價	3	3
18672	兩百二十一	3	3
18673	痛心	3	3
18674	果菜	3	3
18675	一點九	3	3
18676	姨	3	3
18677	東石	3	3
18678	賽組	3	3
18679	櫻花鉤吻鮭	3	3
18680	林亮君	3	3
18681	行將	3	3
18682	一百四十四	3	3
18683	服務處	3	3
18684	合為	3	3
18685	片語	3	3
18686	粗估	3	3
18687	林鍾隆	3	3
18688	劉興欽	3	3
18689	林煥彰	3	3
18690	回復	3	3
18691	日間部	3	3
18692	超有	3	3
18693	張浩然	3	3
18694	反對黨	3	3
18695	應急	3	3
18696	小陳	3	3
18697	蔡聖賢	3	3
18698	西寶	3	3
18699	沉溺	3	3
18700	演變史	3	3
18701	校生	3	3
18702	胡金龍	3	3
18703	問號	3	3
18704	捲	3	3
18705	增幅	3	3
18706	越南河	3	3
18707	匹茲堡	3	3
18708	席格	3	3
18709	世襲	3	3
18710	玄機	3	3
18711	王慧婷	3	3
18712	脫節	3	3
18713	班機	3	3
18714	保安宮	3	3
18715	加計	3	3
18716	情報	3	3
18717	物理科	3	3
18718	補教法	3	3
18719	一萬六千多	3	3
18720	著火	3	3
18721	切記	3	3
18722	捏陶	3	3
18723	教育類	3	3
18724	特教系	3	3
18725	不屈不撓	3	3
18726	插入	3	3
18727	甩	3	3
18728	牛頭	3	3
18729	實驗題	3	3
18730	圖解	3	3
18731	寶物	3	3
18732	退縮	3	3
18733	造影	3	3
18734	臺觀	3	3
18735	彩券	3	3
18736	華宗杯	3	3
18737	大白鯊	3	3
18738	徬徨	3	3
18739	饕餮	3	3
18740	五色	3	3
18741	綿羊	3	3
18742	潘承	3	3
18743	駕輕就熟	3	3
18744	梁雅琪	3	3
18745	剪裁	3	3
18746	咪咪	3	3
18747	過動症	3	3
18748	開播	3	3
18749	甲仙區	3	3
18750	候機	3	3
18751	山川	3	3
18752	法語	3	3
18753	平易近人	3	3
18754	失而復得	3	3
18755	愛不釋手	3	3
18756	版主	3	3
18757	莊吉生	3	3
18758	財物	3	3
18759	模擬圖	3	3
18760	克卜勒	3	3
18761	星系	3	3
18762	遊山玩水	3	3
18763	扶梯	3	3
18764	收下	3	3
18765	海鷗群	3	3
18766	圓形	3	3
18767	凹槽	3	3
18768	包紮	3	3
18769	貝果	3	3
18770	嚇人	3	3
18771	琢磨	3	3
18772	點卡	3	3
18773	七六人隊	3	3
18774	刨	3	3
18775	陳怡蓁	3	3
18776	福利法	3	3
18777	高佑宗	3	3
18778	肚皮	3	3
18779	不服	3	3
18780	穿插	3	3
18781	公校	3	3
18782	寶庫	3	3
18783	洗門風	3	3
18784	環境衛生	3	3
18785	琴聲	3	3
18786	柳皓雲	3	3
18787	配線	3	3
18788	白日	3	3
18789	莫拉克	3	3
18790	哈南	3	3
18791	柔伊	3	3
18792	古地圖	3	3
18793	番社圖	3	3
18794	漂書小站	3	3
18795	糕餅	3	3
18796	李旺龍	3	3
18797	辭掉	3	3
18798	營建署	3	3
18799	賽馬	3	3
18800	謙卑	3	3
18801	虛心	3	3
18802	瑞芳區	3	3
18803	毒化	3	3
18804	講古	3	3
18805	豪門	3	3
18806	挫敗	3	3
18807	落寞	3	3
18808	韓式	3	3
18809	順勢	3	3
18810	朝夕	3	3
18811	葉昭甫	3	3
18812	伏特	3	3
18813	客家話	3	3
18814	圖書館員	3	3
18815	標線	3	3
18816	坐姿	3	3
18817	分割	3	3
18818	側彎	3	3
18819	此起彼落	3	3
18820	寄情	3	3
18821	躍上	3	3
18822	打結	3	3
18823	鮪	3	3
18824	顧	3	3
18825	林侃諭	3	3
18826	那羅	3	3
18827	巴托爾	3	3
18828	八億	3	3
18829	印度人	3	3
18830	不知不覺	3	3
18831	壽	3	3
18832	精算	3	3
18833	商船	3	3
18834	師法	3	3
18835	林展章	3	3
18836	遠見	3	3
18837	船隊	3	3
18838	前行	3	3
18839	宮崎駿	3	3
18840	猜想	3	3
18841	義大利籍	3	3
18842	哺育	3	3
18843	伸直	3	3
18844	蕭清月	3	3
18845	陽國	3	3
18846	看頭	3	3
18847	六年四班	3	3
18848	穆斯塔法	3	3
18849	劉威廷	3	3
18850	五百億	3	3
18851	南美館	3	3
18852	佛祖	3	3
18853	表現出來	3	3
18854	查察	3	3
18855	五百四十六	3	3
18856	躍出	3	3
18857	何雄	3	3
18858	衣櫃	3	3
18859	填充	3	3
18860	藝術課	3	3
18861	總綱	3	3
18862	餅乾團	3	3
18863	四科	3	3
18864	推論	3	3
18865	萬福	3	3
18866	反服	3	3
18867	膠	3	3
18868	深層	3	3
18869	聽從	3	3
18870	獵	3	3
18871	當電	3	3
18872	靜靜	3	3
18873	銷售量	3	3
18874	百合花	3	3
18875	媽祖魚	3	3
18876	分配到	3	3
18877	故事體	3	3
18878	影迷	3	3
18879	徐世慧	3	3
18880	葉建志	3	3
18881	毛筆字	3	3
18882	配偶	3	3
18883	吳冠甫	3	3
18884	藝術性	3	3
18885	工專	3	3
18886	牯嶺街	3	3
18887	天團	3	3
18888	屁股	3	3
18889	潮天團	3	3
18890	營造出	3	3
18891	繩	3	3
18892	備餐	3	3
18893	賭	3	3
18894	二十四萬三千五百六十四	3	3
18895	營火	3	3
18896	劉界宏	3	3
18897	右翼	3	3
18898	吉他社	3	3
18899	紅人隊	3	3
18900	整理／李琦瑋	3	3
18901	贈送給	3	3
18902	媽祖宮	3	3
18903	貿協議	3	3
18904	小童	3	3
18905	黃澄澄	3	3
18906	出獄	3	3
18907	棒球員	3	3
18908	轉述	3	3
18909	大流行	3	3
18910	看病	3	3
18911	立秋	3	3
18912	賽夏族	3	3
18913	手電筒	3	3
18914	取下	3	3
18915	寬闊	3	3
18916	佐	3	3
18917	分店	3	3
18918	科威	3	3
18919	水蒸氣	3	3
18920	石灰	3	3
18921	徐佳璋	3	3
18922	虛弱	3	3
18923	右腿	3	3
18924	張善政	3	3
18925	救回	3	3
18926	乾燥劑	3	3
18927	黃一路	3	3
18928	沙崙	3	3
18929	中堅	3	3
18930	背離	3	3
18931	撥出	3	3
18932	學說	3	3
18933	營業額	3	3
18934	坐牢	3	3
18935	一九一九年	3	3
18936	倉鼠	3	3
18937	師徒	3	3
18938	傳記	3	3
18939	偏愛	3	3
18940	金日成	3	3
18941	潛射	3	3
18942	朝鮮	3	3
18943	尖端	3	3
18944	北極星	3	3
18945	陶藝家	3	3
18946	鮮花	3	3
18947	擔餅節	3	3
18948	抱歉	3	3
18949	受苦	3	3
18950	就此	3	3
18951	有禮	3	3
18952	荒蕪	3	3
18953	更易	3	3
18954	戕害	3	3
18955	岩壁	3	3
18956	紅葉	3	3
18957	外貌	3	3
18958	初考	3	3
18959	汙重	3	3
18960	跳過	3	3
18961	捷安特	3	3
18962	海風	3	3
18963	白肉雞	3	3
18964	物力	3	3
18965	滿壘	3	3
18966	骨頭	3	3
18967	豐田	3	3
18968	無尾熊	3	3
18969	上傳	3	3
18970	林佑學	3	3
18971	詐領	3	3
18972	鍋貼役	3	3
18973	駁	3	3
18974	社會役	3	3
18975	黃士峰	3	3
18976	消夜	3	3
18977	儲	3	3
18978	胡莙崤	3	3
18979	從而	3	3
18980	主旨	3	3
18981	吞雲吐霧	3	3
18982	星期日	3	3
18983	美育	3	3
18984	節制	3	3
18985	翌日	3	3
18986	暗藏	3	3
18987	莊博翔	3	3
18988	李耿志	3	3
18989	對錯	3	3
18990	聽課	3	3
18991	起鬨	3	3
18992	交鋒	3	3
18993	山路	3	3
18994	七成八	3	3
18995	李志祥	3	3
18996	一大半	3	3
18997	哭鬧	3	3
18998	醉	3	3
18999	輪調	3	3
19000	五成七	3	3
19001	境遇	3	3
19002	童遊	3	3
19003	遊戲展	3	3
19004	十幾萬	3	3
19005	遙控器	3	3
19006	冷氣機	3	3
19007	製造商	3	3
19008	廣西	3	3
19009	貴州	3	3
19010	結餘	3	3
19011	紫砂壺	3	3
19012	空襲	3	3
19013	大跳	3	3
19014	撕榜	3	3
19015	璀璨	3	3
19016	硬筆字	3	3
19017	彈跳球	3	3
19018	體色	3	3
19019	清真寺	3	3
19020	不絕於耳	3	3
19021	立國	3	3
19022	歧見	3	3
19023	愛滋病	3	3
19024	愛滋病患	3	3
19025	海堤	3	3
19026	遠足	3	3
19027	漢寶	3	3
19028	諾盧	3	3
19029	趙姓	3	3
19030	午夜	3	3
19031	急於	3	3
19032	朱泥	3	3
19033	握法	3	3
19034	紫砂	3	3
19035	翁子	3	3
19036	韓媚珍	3	3
19037	賴振興	3	3
19038	掃街	3	3
19039	婚後	3	3
19040	暌	3	3
19041	每每	3	3
19042	鵝	3	3
19043	南王	3	3
19044	戀曲	3	3
19045	依偎	3	3
19046	支柱	3	3
19047	三組	3	3
19048	農婦	3	3
19049	廖瓊枝	3	3
19050	不濟	3	3
19051	書呆子	3	3
19052	樂舞	3	3
19053	校對	3	3
19054	徐瑞生	3	3
19055	大會師	3	3
19056	一百一十七年	3	3
19057	曾孫	3	3
19058	讀寫	3	3
19059	兩百五十九	3	3
19060	唐煒勛	3	3
19061	結盟	3	3
19062	酷課	3	3
19063	困惑	3	3
19064	物語	3	3
19065	源氏	3	3
19066	游珮芸	3	3
19067	穹頂	3	3
19068	悲傷	3	3
19069	近用	3	3
19070	投書	3	3
19071	郵務	3	3
19072	自決	3	3
19073	八世紀	3	3
19074	野知弘	3	3
19075	安曇	3	3
19076	憲法案	3	3
19077	疏於	3	3
19078	犀利	3	3
19079	罩門	3	3
19080	互補	3	3
19081	廊	3	3
19082	字典	3	3
19083	骨骼	3	3
19084	數以萬計	3	3
19085	提前為	3	3
19086	打扮	3	3
19087	張鴻傑	3	3
19088	疏懶	3	3
19089	流血	3	3
19090	陣腳	3	3
19091	信奉	3	3
19092	興衰	3	3
19093	重物	3	3
19094	汪洋	3	3
19095	福建省	3	3
19096	十七世紀	3	3
19097	進補	3	3
19098	回歸線	3	3
19099	大腹便便	3	3
19100	洪榮正	3	3
19101	美職	3	3
19102	突如其來	3	3
19103	洪姓	3	3
19104	起立	3	3
19105	痴	3	3
19106	童婚	3	3
19107	暴龍	3	3
19108	大開	3	3
19109	牽引	3	3
19110	除罪化	3	3
19111	生產線	3	3
19112	正巧	3	3
19113	游擊	3	3
19114	行政院版	3	3
19115	翁園	3	3
19116	亡	3	3
19117	騰雲號	3	3
19118	灘	3	3
19119	不耐煩	3	3
19120	陳綵凰	3	3
19121	無垠	3	3
19122	嗶	3	3
19123	北梅	3	3
19124	陳時中	3	3
19125	天倫之樂	3	3
19126	語類	3	3
19127	延退	3	3
19128	意向書	3	3
19129	改過	3	3
19130	輔英科	3	3
19131	薪俸	3	3
19132	親職	3	3
19133	翩翩	3	3
19134	盥洗	3	3
19135	伸展	3	3
19136	用心良苦	3	3
19137	冰雹	3	3
19138	化武	3	3
19139	金煌	3	3
19140	車資	3	3
19141	金針	3	3
19142	遷移到	3	3
19143	輕重	3	3
19144	胡迪	3	3
19145	器	3	3
19146	音樂課	3	3
19147	自創曲	3	3
19148	楊國隆	3	3
19149	八佾舞	3	3
19150	阿塞德	3	3
19151	非但	3	3
19152	揮擊	3	3
19153	巡弋	3	3
19154	削弱	3	3
19155	內含	3	3
19156	准許	3	3
19157	山麓	3	3
19158	兒癌	3	3
19159	護理獎	3	3
19160	排開	3	3
19161	徐莉玲	3	3
19162	飛漲	3	3
19163	臺獨	3	3
19164	英里	3	3
19165	派屈克	3	3
19166	優待	3	3
19167	財力	3	3
19168	豈可	3	3
19169	基督徒	3	3
19170	褒揚令	3	3
19171	連年	3	3
19172	累犯	3	3
19173	空難	3	3
19174	訪客	3	3
19175	俯瞰	3	3
19176	稜線	3	3
19177	氧氣	3	3
19178	密閉	3	3
19179	刁難	3	3
19180	電鍋	3	3
19181	拿回	3	3
19182	右派	3	3
19183	沈佳慧	3	3
19184	林曼麗	3	3
19185	拜師學藝	3	3
19186	一字	3	3
19187	速食店	3	3
19188	胃口	3	3
19189	所見所聞	3	3
19190	濃度值	3	3
19191	中圖	3	3
19192	蒸發	3	3
19193	八千萬	3	3
19194	盒裝	3	3
19195	平安符	3	3
19196	臥房	3	3
19197	牽曲	3	3
19198	校校	3	3
19199	老師傅	3	3
19200	決審	3	3
19201	打理	3	3
19202	襪襪	3	3
19203	和樂	3	3
19204	混齡班	3	3
19205	關門	3	3
19206	澱粉	3	3
19207	周榆婕	3	3
19208	五常	3	3
19209	夜來祭	3	3
19210	遑論	3	3
19211	沿襲	3	3
19212	首重	3	3
19213	四百零五	3	3
19214	葛利本	3	3
19215	只得	3	3
19216	起因	3	3
